listing_id,title,model_family,generation_number,is_pro,storage_gb_numeric,storage_category,storage_options_gb,storage_flag_corrected,condition,condition_group,price,price_bucket,price_per_gb,wasPrice,price_discount_pct,has_discount,available,available_disclosed,sold,sold_disclosed,seller,itemLocation,us_state,lastUpdated,date_disclosed,is_bundle_listing,is_suspicious_price,location,iphone_type,generation_group,market_density,price_gap,top_seller_dominance
81,Apple iPhone 14 128 GB Midnight (Unlocked) NEW OTHER RESEALED OPEN BOX,iPhone 14,14,False,128.0,128GB,128GB,False,Open Box,Like New,317.55,$200-399,2.480859375,,,False,2.0,True,0.0,False,Seller 432,"Burbank, California, United States",CA,,False,False,False,CA,Standard,Modern (14+),40,1329.99,21.492537313432834
82,Iphone 17,iPhone 17,17,False,,Tidak Diketahui,,False,Open Box,Like New,650.0,$600-899,,,,False,0.0,False,0.0,False,Seller 315,"Grayslake, Illinois, United States",IL,,False,False,False,IL,Standard,Modern (14+),1,1000.99,7.857142857142857
83,iPhone 17 Air 512gb (white),iPhone 17,17,False,512.0,512GB,512GB,False,Open Box,Like New,1050.0,$900-1299,2.05078125,,,False,0.0,False,0.0,False,Seller 384,"Grand Rapids, Michigan, United States",MI,,False,False,False,MI,Standard,Modern (14+),1,1000.99,7.857142857142857
84,Apple iPhone 12 - 128 GB - Blue (AT&T) A2172 - Works - READ DESCRIPTION,iPhone 12,12,False,128.0,128GB,128GB,False,Used,Second-hand,141.5,<$200,1.10546875,,,False,0.0,False,0.0,False,Seller 077,"North Brunswick, New Jersey, United States",NJ,,False,False,False,NJ,Standard,Mid-Gen (12-13),5,4428.01,45.073891625615765
85,New & Sealed | Apple iPhone 17 Pro Max - 256 GB - Silver (Unlocked),iPhone 17 Pro Max,17,True,256.0,256GB,256GB,False,New,Second-hand,1397.0,$1300+,5.45703125,,,False,2.0,True,0.0,False,Seller 524,"Silver Spring, Maryland, United States",MD,,False,False,False,MD,Pro,Modern (14+),2,2710.0,8.176100628930817
86,Apple iPhone 14 Plus 128GB Unlocked - Excellent,iPhone 14 Plus,14,False,128.0,128GB,128GB,False,Used,Second-hand,90.0,<$200,0.703125,,,False,0.0,False,0.0,False,Seller 010,"Dunkirk, New York, United States",NY,,False,False,False,NY,Standard,Modern (14+),21,3410.0,31.343283582089555
87,iPhone 12 Pro With TikTok App,iPhone 12 Pro,12,True,,Tidak Diketahui,,False,Used,Second-hand,5000.0,$1300+,,,,False,0.0,False,0.0,False,Seller 325,"Newark, New Jersey, United States",NJ,,False,False,True,NJ,Pro,Mid-Gen (12-13),5,4685.89,10.0
88,Apple iPhone 12 Pro Max - 512 GB - Blue (Unlocked),iPhone 12 Pro Max,12,True,512.0,512GB,512GB,False,Used,Second-hand,385.0,$200-399,0.751953125,,,False,0.0,False,0.0,False,Seller 669,"Bellport, New York, United States",NY,,False,False,False,NY,Pro,Mid-Gen (12-13),22,4867.01,4.6875
89,Apple iPhone 13 - 256 GB - White (Unlocked),iPhone 13,13,False,256.0,256GB,256GB,False,Used,Second-hand,4500.0,$1300+,17.578125,,,False,0.0,False,0.0,False,Seller 322,"Sacramento, California, United States",CA,,False,False,False,CA,Standard,Mid-Gen (12-13),22,4935.0,20.909090909090907
90,TikTok Apple iPhone 12 Pro (Unlocked),iPhone 12 Pro,12,True,,Tidak Diketahui,,False,Used,Second-hand,5000.0,$1300+,,,,False,0.0,False,0.0,False,Seller 335,"Milwaukee, Wisconsin, United States",WI,,False,False,True,WI,Pro,Mid-Gen (12-13),1,4685.89,10.0
91,iPhone 13 with TikTok installed,iPhone 13,13,False,,Tidak Diketahui,,False,Used,Second-hand,800.0,$600-899,,,,False,0.0,False,0.0,False,Seller 444,"Hatfield, Pennsylvania, United States",PA,,False,False,True,PA,Standard,Mid-Gen (12-13),3,4935.0,20.909090909090907
92,Apple iPhone 14 - 128 GB - Midnight (Unlocked),iPhone 14,14,False,128.0,128GB,128GB,False,Used,Second-hand,429.99,$400-599,3.359296875,,,False,10.0,True,0.0,False,Seller 330,"Paramount, California, United States",CA,,False,False,False,CA,Standard,Modern (14+),40,1329.99,21.492537313432834
93,Lot of 10 iPhone 14 Plus 128GB Unlocked (Mint Condition),iPhone 14 Plus,14,False,128.0,128GB,128GB,False,Used,Second-hand,3500.0,$1300+,,,,False,0.0,False,0.0,False,Seller 329,"Staten Island, New York, United States",NY,,False,True,False,NY,Standard,Modern (14+),21,3410.0,31.343283582089555
94,iPhone 16 128GB Unlocked Excellent Condition,iPhone 16,16,False,128.0,128GB,128GB,False,Open Box,Like New,643.99,$600-899,5.031171875,,,False,0.0,False,0.0,False,Seller 458,"West New York, New Jersey, United States",NJ,,False,False,False,NJ,Standard,Modern (14+),4,639.5,7.207207207207207
95,Apple iPhone 17 Pro Max - 2 TB - Deep Blue (Unlocked),iPhone 17 Pro Max,17,True,2048.0,2048GB,2048GB,False,New,Second-hand,1900.0,$1300+,0.927734375,,,False,0.0,False,0.0,False,Seller 497,"Spring, Texas, United States",TX,,False,False,False,TX,Pro,Modern (14+),19,2710.0,8.176100628930817
96,Lot of 4 iPhone 14 128GB/256GB Unlocked (Great Condition),iPhone 14,14,False,128.0,128GB,128GB|256GB,False,Used,Second-hand,1200.0,$900-1299,,,,False,0.0,False,0.0,False,Seller 329,"Staten Island, New York, United States",NY,,False,True,False,NY,Standard,Modern (14+),29,1329.99,21.492537313432834
97,Apple iPhone 13 - 128 GB - Midnight (Unlocked),iPhone 13,13,False,128.0,128GB,128GB,False,Used,Second-hand,173.5,<$200,1.35546875,,,False,0.0,False,0.0,False,Seller 492,"New Castle, Delaware, United States",DE,,False,False,False,DE,Standard,Mid-Gen (12-13),1,4935.0,20.909090909090907
98,Apple iPhone 14 Pro Max 128GB White,iPhone 14 Pro Max,14,True,128.0,128GB,128GB,False,Used,Second-hand,500.0,$400-599,3.90625,,,False,0.0,False,0.0,False,Seller 268,"Batesville, Mississippi, United States",MS,,False,False,False,MS,Pro,Modern (14+),1,2750.0,8.085106382978724
99,NEW APPLE IPHONE 16 UNLOCKED 128GB BLACK 100% BATTERY APPLE WARRANTY UNTIL 10/26,iPhone 16,16,False,128.0,128GB,128GB,False,New,Second-hand,599.0,$400-599,4.6796875,,,False,0.0,False,0.0,False,Seller 097,"Baldwin, New York, United States",NY,,False,False,False,NY,Standard,Modern (14+),19,639.5,7.207207207207207
100,Apple iPhone 16 - 128GB - Black (Unlocked) - NEW & SEALED,iPhone 16,16,False,128.0,128GB,128GB,False,New,Second-hand,625.0,$600-899,4.8828125,,,False,0.0,False,0.0,False,Seller 248,"West Hollywood, California, United States",CA,,False,False,False,CA,Standard,Modern (14+),14,639.5,7.207207207207207
101,Apple iPhone 14 eSIM 128GB Midnight Unlocked Clean IMEI,iPhone 14,14,False,128.0,128GB,128GB,False,Used,Second-hand,200.0,$200-399,1.5625,,,False,0.0,False,0.0,False,Seller 340,"Anaheim, California, United States",CA,,False,False,False,CA,Standard,Modern (14+),40,1329.99,21.492537313432834
102,Unlocked Apple iPhone 12 Pro Max 128GB Blue Cracked Front Glass 73% Battery,iPhone 12 Pro Max,12,True,128.0,128GB,128GB,False,For Parts Or Not Working,Damaged,210.0,$200-399,1.640625,,,False,0.0,False,0.0,False,Seller 104,"South Bend, Indiana, United States",IN,,False,False,False,IN,Pro,Mid-Gen (12-13),1,4867.01,4.6875
103,Jailbroken IPhone 12 Pro Max 256gb (Unlocked) RARE iOS 16.1 (READ DESCRIPTION),iPhone 12 Pro Max,12,True,256.0,256GB,256GB,False,Used,Second-hand,790.0,$600-899,3.0859375,,,False,0.0,False,0.0,False,Seller 592,"Jersey City, New Jersey, United States",NJ,,False,False,False,NJ,Pro,Mid-Gen (12-13),8,4867.01,4.6875
104,Apple iPhone 12 Pro Max - 512 GB - All colors (Unlocked) used with cosmetic wear,iPhone 12 Pro Max,12,True,512.0,512GB,512GB,False,Used,Second-hand,299.99,$200-399,0.58591796875,,,False,1.0,True,0.0,False,Seller 649,"Brooklyn, New York, United States",NY,,False,False,False,NY,Pro,Mid-Gen (12-13),22,4867.01,4.6875
105,Apple iPhone 12 - 64 GB - Green (Unlocked) Excellent condition but no face id,iPhone 12,12,False,64.0,64GB,64GB,False,Used,Second-hand,149.99,<$200,2.34359375,,,False,0.0,False,0.0,False,Seller 649,"Brooklyn, New York, United States",NY,,False,False,False,NY,Standard,Mid-Gen (12-13),24,4428.01,45.073891625615765
106,Apple iPhone 12 BLACK 64GB Unlocked -Battery 100% Very Good 22,iPhone 12,12,False,64.0,64GB,64GB,False,Used,Second-hand,209.99,$200-399,3.28109375,,,False,0.0,False,0.0,False,Seller 465,"Kissimmee, Florida, United States",FL,,False,False,False,FL,Standard,Mid-Gen (12-13),18,4428.01,45.073891625615765
107,Apple iPhone 14 Plus 128 GB unlocked all colors fully working with cosmetic wear,iPhone 14 Plus,14,False,128.0,128GB,128GB,False,Used,Second-hand,249.99,$200-399,1.953046875,,,False,2.0,True,3.0,True,Seller 649,"Brooklyn, New York, United States",NY,,False,False,False,NY,Standard,Modern (14+),21,3410.0,31.343283582089555
108,Apple iPhone 14 Plus - 512 GB - All colors (Unlocked) used tested cosmetic wear,iPhone 14 Plus,14,False,512.0,512GB,512GB,False,Used,Second-hand,309.99,$200-399,0.60544921875,,,False,2.0,True,1.0,True,Seller 649,"Brooklyn, New York, United States",NY,,False,False,False,NY,Standard,Modern (14+),21,3410.0,31.343283582089555
109,Apple iPhone 14 Pro Max 1tb unlocked all colors fully working with cosmetic wear,iPhone 14 Pro Max,14,True,1024.0,1024GB,1024GB,False,Used,Second-hand,469.99,$400-599,0.458974609375,,,False,2.0,True,0.0,False,Seller 649,"Brooklyn, New York, United States",NY,,False,False,False,NY,Pro,Modern (14+),31,2750.0,8.085106382978724
110,Apple iPhone 17 Pro Max - 1 TB - Deep Blue (Unlocked),iPhone 17 Pro Max,17,True,1024.0,1024GB,1024GB,False,New,Second-hand,670.0,$600-899,0.654296875,,,False,0.0,False,0.0,False,Seller 225,"Mount Pleasant, Michigan, United States",MI,,False,False,False,MI,Pro,Modern (14+),4,2710.0,8.176100628930817
111,Apple iPhone 17 Pro Max - 1 TB - Cosmic Orange (Unlocked),iPhone 17 Pro Max,17,True,1024.0,1024GB,1024GB,False,New,Second-hand,710.0,$600-899,0.693359375,,,False,0.0,False,0.0,False,Seller 513,"Dallas, Texas, United States",TX,,False,False,False,TX,Pro,Modern (14+),19,2710.0,8.176100628930817
112,Apple iPhone 14 Plus 128GB White - Unlocked For Parts Or Repair - Cracked Screen,iPhone 14 Plus,14,False,128.0,128GB,128GB,False,For Parts Or Not Working,Damaged,239.0,$200-399,1.8671875,,,False,0.0,False,0.0,False,Seller 214,"Watertown, Wisconsin, United States",WI,,False,False,False,WI,Standard,Modern (14+),2,3410.0,31.343283582089555
113,Apple iPhone 13 Midnight 128GB Factory Unlocked (Excellent Condition),iPhone 13,13,False,128.0,128GB,128GB,False,Used,Second-hand,315.0,$200-399,2.4609375,,,False,0.0,False,0.0,False,Seller 572,"Smithtown, New York, United States",NY,,False,False,False,NY,Standard,Mid-Gen (12-13),27,4935.0,20.909090909090907
114,iPhone 13 Unlocked 128GB Excellent Condition Preowned,iPhone 13,13,False,128.0,128GB,128GB,False,Used,Second-hand,310.0,$200-399,2.421875,,,False,0.0,False,0.0,False,Seller 689,"Leander, Texas, United States",TX,,False,False,False,TX,Standard,Mid-Gen (12-13),141,4935.0,20.909090909090907
115,Apple iPhone 17 Pro Max A3257 512GB Unlocked Very Good Condition,iPhone 17 Pro Max,17,True,512.0,512GB,512GB,False,Open Box,Like New,1450.0,$1300+,2.83203125,,,False,0.0,False,0.0,False,Seller 258,"San Francisco, California, United States",CA,,False,False,False,CA,Pro,Modern (14+),25,2710.0,8.176100628930817
116,iPhone 17 256 Black Unlocked,iPhone 17,17,False,,Tidak Diketahui,,False,Open Box,Like New,770.0,$600-899,,,,False,0.0,False,0.0,False,Seller 070,"Lakewood, New Jersey, United States",NJ,,False,False,False,NJ,Standard,Modern (14+),2,1000.99,7.857142857142857
117,iPhone 17,iPhone 17,17,False,,Tidak Diketahui,,False,New,Second-hand,680.0,$600-899,,,,False,0.0,False,0.0,False,Seller 447,"Grovetown, Georgia, United States",GA,,False,False,False,GA,Standard,Modern (14+),1,1000.99,7.857142857142857
118,Brand New Apple iPhone 17E – Black – T-Mobile Locked,iPhone 17,17,False,,Tidak Diketahui,,False,Open Box,Like New,699.0,$600-899,,,,False,0.0,False,0.0,False,Seller 369,"Palm City, Florida, United States",FL,,False,False,False,FL,Standard,Modern (14+),10,1000.99,7.857142857142857
119,Apple iPhone 17 Pro Max - 512 GB - Silver (Unlocked),iPhone 17 Pro Max,17,True,512.0,512GB,512GB,False,New,Second-hand,650.0,$600-899,1.26953125,,,False,0.0,False,0.0,False,Seller 594,"Tuscaloosa, Alabama, United States",AL,,False,False,False,AL,Pro,Modern (14+),2,2710.0,8.176100628930817
120,iPhone 12 Black - 64GB - Factory Unlocked - Excellent Condition! 100% Battery,iPhone 12,12,False,64.0,64GB,64GB,False,Used,Second-hand,199.99,<$200,3.12484375,,,False,0.0,False,0.0,False,Seller 654,"Lockport, Illinois, United States",IL,,False,False,False,IL,Standard,Mid-Gen (12-13),6,4428.01,45.073891625615765
121,Apple iPhone 12 Pro Max - 512 GB - Blue (Unlocked),iPhone 12 Pro Max,12,True,512.0,512GB,512GB,False,Used,Second-hand,1000.0,$900-1299,1.953125,,,False,0.0,False,0.0,False,Seller 228,"Johnston, South Carolina, United States",SC,,False,False,False,SC,Pro,Mid-Gen (12-13),1,4867.01,4.6875
122,Apple iPhone 14 Pro Max 1TB Space Black Unlocked Great Condition,iPhone 14 Pro Max,14,True,1024.0,1024GB,1024GB,False,Used,Second-hand,699.99,$600-899,0.683583984375,,,False,0.0,False,0.0,False,Seller 216,"Plainfield, New Jersey, United States",NJ,,False,False,False,NJ,Pro,Modern (14+),73,2750.0,8.085106382978724
123,Apple iPhone 14 - 128 GB - Unlocked - Physical SIM - 100% BH Excellent Condition,iPhone 14,14,False,128.0,128GB,128GB,False,Used,Second-hand,574.0,$400-599,4.484375,,,False,0.0,False,0.0,False,Seller 113,"Toronto, Ontario, Canada",INTL,,False,False,False,INTL,Standard,Modern (14+),16,1329.99,21.492537313432834
124,Apple iPhone 13 256GB -FOR PARTS OR REPAIR,iPhone 13,13,False,256.0,256GB,256GB,False,For Parts Or Not Working,Damaged,229.0,$200-399,0.89453125,,,False,0.0,False,0.0,False,Seller 480,"Costa Mesa, California, United States",CA,,False,False,False,CA,Standard,Mid-Gen (12-13),22,4935.0,20.909090909090907
125,Apple iPhone 14 Plus,iPhone 14 Plus,14,False,,Tidak Diketahui,,False,Used,Second-hand,550.0,$400-599,,,,False,0.0,False,0.0,False,Seller 439,"Parker, Arizona, United States",AZ,,False,False,False,AZ,Standard,Modern (14+),2,3410.0,31.343283582089555
126,UNLOCKED Apple IPHONE 12 Pro Max 128GB Gold,iPhone 12 Pro Max,12,True,128.0,128GB,128GB,False,Used,Second-hand,329.0,$200-399,2.5703125,,,False,0.0,False,0.0,False,Seller 076,"Fort Lauderdale, Florida, United States",FL,,False,False,False,FL,Pro,Mid-Gen (12-13),21,4867.01,4.6875
127,Apple iPhone 12 PRO MAX 512GB A2342 Unlocked Silver Sealed in box by Apple,iPhone 12 Pro Max,12,True,512.0,512GB,512GB,False,Used,Second-hand,499.99,$400-599,0.97654296875,,,False,0.0,False,0.0,False,Seller 333,"Edison, New Jersey, United States",NJ,,False,False,False,NJ,Pro,Mid-Gen (12-13),8,4867.01,4.6875
128,"Apple iPhone 13 128GB, Unlocked, Midnight",iPhone 13,13,False,128.0,128GB,128GB,False,Used,Second-hand,250.0,$200-399,1.953125,,,False,0.0,False,0.0,False,Seller 372,"Pensacola, Florida, United States",FL,,False,False,False,FL,Standard,Mid-Gen (12-13),28,4935.0,20.909090909090907
129,Apple iPhone 13 | 256GB | Unlocked | Grade C | READ,iPhone 13,13,False,256.0,256GB,256GB,False,Used,Second-hand,313.0,$200-399,1.22265625,,,False,0.0,False,0.0,False,Seller 068,"Portland, Oregon, United States",OR,,False,False,False,OR,Standard,Mid-Gen (12-13),1,4935.0,20.909090909090907
130,Apple iPhone 13 mini Blue 128GB Factory Unlocked MLAD3LL/A with Box,iPhone 13 Mini,13,False,128.0,128GB,128GB,False,Used,Second-hand,215.0,$200-399,1.6796875,,,False,0.0,False,0.0,False,Seller 585,"Payson, Utah, United States",UT,,False,False,False,UT,Standard,Mid-Gen (12-13),1,491.95,6.462585034013606
131,Apple iPhone 16 256GB A3081 XFinity Mobile Only 256GB Ultramarine **OPEN BOX**,iPhone 16,16,False,256.0,256GB,256GB,False,Open Box,Like New,499.0,$400-599,1.94921875,,,False,0.0,False,0.0,False,Seller 198,"Kensington, Maryland, United States",MD,,False,False,False,MD,Standard,Modern (14+),6,639.5,7.207207207207207
132,Apple iPhone 17 Pro Max - 256 GB - Cosmic Orange (Unlocked),iPhone 17 Pro Max,17,True,256.0,256GB,256GB,False,New,Second-hand,610.0,$600-899,2.3828125,,,False,0.0,False,0.0,False,Seller 609,"Allentown, Pennsylvania, United States",PA,,False,False,False,PA,Pro,Modern (14+),5,2710.0,8.176100628930817
133,FACTORY NEW SEALED APPLE IPHONE 14 PRO MAX 128/256/512GB 1TB UNLOCKED GSM CDMA,iPhone 14 Pro Max,14,True,512.0,512GB,512GB|1024GB,False,New,Second-hand,675.99,$600-899,1.32029296875,,,False,2.0,True,0.0,False,Seller 560,"Brooklyn, New York, United States",NY,,False,False,False,NY,Pro,Modern (14+),31,2750.0,8.085106382978724
134,NEW SEALED APPLE IPHONE 14 PRO MAX 128/256/512GB 1TB FACTORY UNLOCKED SMARTPHONE,iPhone 14 Pro Max,14,True,512.0,512GB,512GB|1024GB,False,New,Second-hand,675.99,$600-899,1.32029296875,,,False,2.0,True,0.0,False,Seller 560,"Brooklyn, New York, United States",NY,,False,False,False,NY,Pro,Modern (14+),31,2750.0,8.085106382978724
135,Apple iPhone 12 Black 64GB Factory Unlocked,iPhone 12,12,False,64.0,64GB,64GB,False,Used,Second-hand,200.0,$200-399,3.125,,,False,0.0,False,0.0,False,Seller 569,"West Warwick, Rhode Island, United States",RI,,False,False,False,RI,Standard,Mid-Gen (12-13),2,4428.01,45.073891625615765
136,Brand New Sealed Apple iPhone 17 - 256GB - Black (T-Mobile),iPhone 17,17,False,256.0,256GB,256GB,False,New,Second-hand,699.99,$600-899,2.7343359375,,,False,0.0,False,0.0,False,Seller 100,"Waterville, Maine, United States",ME,,False,False,False,ME,Standard,Modern (14+),4,1000.99,7.857142857142857
137,"Apple iPhone 13 pr Read for Parts only. Networking, Defected ￼￼",iPhone 13,13,False,,Tidak Diketahui,,False,For Parts Or Not Working,Damaged,414.0,$400-599,,,,False,0.0,False,0.0,False,Seller 462,"Chicopee, Massachusetts, United States",MA,,False,False,False,MA,Standard,Mid-Gen (12-13),1,4935.0,20.909090909090907
138,Apple iPhone 17 Pro Max - 2 TB - Deep Blue (Unlocked),iPhone 17 Pro Max,17,True,2048.0,2048GB,2048GB,False,Open Box,Like New,1749.0,$1300+,0.85400390625,,,False,0.0,False,0.0,False,Seller 352,"Irvine, California, United States",CA,,False,False,False,CA,Pro,Modern (14+),25,2710.0,8.176100628930817
139,"Apple iPhone 13, 128 - Fully Unlocked - Used - All colors (REED DESCRIPTION.)",iPhone 13,13,False,,Tidak Diketahui,,False,Used,Second-hand,211.31,$200-399,,,,False,0.0,False,0.0,False,Seller 411,"Huntersville, North Carolina, United States",NC,,False,False,False,NC,Standard,Mid-Gen (12-13),3,4935.0,20.909090909090907
140,iPhone 12 64 GB,iPhone 12,12,False,64.0,64GB,64GB,False,New,Second-hand,102.5,<$200,1.6015625,,,False,0.0,False,0.0,False,Seller 554,"Mastic, New York, United States",NY,,False,False,False,NY,Standard,Mid-Gen (12-13),24,4428.01,45.073891625615765
141,Apple iPhone 17 - 512 GB - Lavender (Unlocked),iPhone 17,17,False,512.0,512GB,512GB,False,New,Second-hand,399.0,$200-399,0.779296875,,,False,5.0,True,0.0,False,Seller 431,"Fort Worth, Texas, United States",TX,,False,False,False,TX,Standard,Modern (14+),23,1000.99,7.857142857142857
142,Apple iPhone 17 Pro Max - 256 GB - Silver (Unlocked),iPhone 17 Pro Max,17,True,256.0,256GB,256GB,False,New,Second-hand,799.28,$600-899,3.1221875,,,False,3.0,True,0.0,False,Seller 233,"Sandy, Utah, United States",UT,,False,False,False,UT,Pro,Modern (14+),2,2710.0,8.176100628930817
143,Iphone 13 With Ticktok Downloaded,iPhone 13,13,False,,Tidak Diketahui,,False,Used,Second-hand,2500.0,$1300+,,,,False,0.0,False,0.0,False,Seller 584,"Buffalo, New York, United States",NY,,False,False,False,NY,Standard,Mid-Gen (12-13),27,4935.0,20.909090909090907
144,Apple iPhone 14 Plus - 128GB - Blue (Fully Unlocked) - NO Front camera,iPhone 14 Plus,14,False,128.0,128GB,128GB,False,Used,Second-hand,269.95,$200-399,2.108984375,,,False,0.0,False,0.0,False,Seller 167,"Pompano Beach, Florida, United States",FL,,False,False,False,FL,Standard,Modern (14+),16,3410.0,31.343283582089555
145,Apple iPhone 13 - 128GB - Midnight Factory Unlocked - LCD dot,iPhone 13,13,False,128.0,128GB,128GB,False,Used,Second-hand,249.94,$200-399,1.95265625,,,False,0.0,False,0.0,False,Seller 167,"Pompano Beach, Florida, United States",FL,,False,False,False,FL,Standard,Mid-Gen (12-13),28,4935.0,20.909090909090907
146,New Apple iPhone 17 256GB Black Unlocked *Never Used* 1-Yr Apple Warranty,iPhone 17,17,False,256.0,256GB,256GB,False,Open Box,Like New,799.99,$600-899,3.1249609375,,,False,0.0,False,1.0,True,Seller 348,"Oakland Gardens, New York, United States",NY,,False,False,False,NY,Standard,Modern (14+),20,1000.99,7.857142857142857
